Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude,Transmitter Type,Sensor Precision
2024-05-12 15:06:30,VR2W-108656,A69-1604-37484
2024-05-12 15:06:54,VR2W-108656,A69-1604-37485
2024-05-12 15:07:12,VR2W-108656,A69-1604-37486
2024-05-12 15:07:33,VR2W-108656,A69-1604-37487
2024-05-12 15:07:50,VR2W-108656,A69-1604-37488
2024-05-12 15:08:09,VR2W-108656,A69-1604-37489
2024-05-12 15:08:47,VR2W-108656,A69-1604-37490
2024-05-12 15:09:06,VR2W-108656,A69-1604-37491
2024-05-12 15:09:34,VR2W-108656,A69-1604-37492
2024-05-12 15:10:38,VR2W-108656,A69-1604-37493
2024-05-12 15:10:55,VR2W-108656,A69-1604-37494
2024-05-12 15:11:12,VR2W-108656,A69-1604-37495
2024-05-12 15:11:35,VR2W-108656,A69-1604-37496
2024-05-12 15:12:34,VR2W-108656,A69-1604-37497
2024-05-13 17:25:40,VR2W-108656,A69-1604-37366
2024-05-13 17:26:00,VR2W-108656,A69-1604-37367
2024-05-13 17:26:25,VR2W-108656,A69-1604-37368
2024-05-13 17:26:49,VR2W-108656,A69-1604-37369
2024-05-13 17:27:16,VR2W-108656,A69-1604-37370
2024-05-13 18:17:40,VR2W-108656,A69-1604-37371
2024-05-13 18:18:19,VR2W-108656,A69-1604-37372
2024-05-13 18:18:37,VR2W-108656,A69-1604-37373
2024-05-13 18:18:53,VR2W-108656,A69-1604-37374
2024-05-13 18:19:31,VR2W-108656,A69-1604-37375
2024-05-13 18:19:54,VR2W-108656,A69-1604-37376
2024-05-13 18:20:07,VR2W-108656,A69-1604-37377
2024-05-13 18:20:23,VR2W-108656,A69-1604-37378
2024-05-13 18:20:40,VR2W-108656,A69-1604-37379
2024-05-13 18:20:55,VR2W-108656,A69-1604-37380
2024-05-13 18:21:11,VR2W-108656,A69-1604-37381
2024-05-13 18:21:25,VR2W-108656,A69-1604-37382
2024-05-13 18:21:32,VR2W-108656,A69-1604-37382
2024-05-13 18:21:39,VR2W-108656,A69-1604-37382
2024-05-13 18:21:45,VR2W-108656,A69-1604-37382
2024-05-13 18:21:57,VR2W-108656,A69-1604-37383
2024-05-13 18:22:14,VR2W-108656,A69-1604-37384
2024-05-13 18:22:33,VR2W-108656,A69-1604-37385
2024-05-13 18:23:10,VR2W-108656,A69-1604-37386
2024-05-13 18:23:22,VR2W-108656,A69-1604-37386
2024-05-13 18:23:39,VR2W-108656,A69-1604-37387
2024-05-13 18:23:46,VR2W-108656,A69-1604-37387
2024-05-13 18:24:07,VR2W-108656,A69-1604-37388
2024-05-13 18:24:24,VR2W-108656,A69-1604-37389
2024-05-13 18:24:41,VR2W-108656,A69-1604-37390
2024-05-13 18:24:55,VR2W-108656,A69-1604-37391
2024-05-13 18:25:02,VR2W-108656,A69-1604-37391
2024-05-13 18:25:13,VR2W-108656,A69-1604-37392
2024-05-13 18:26:01,VR2W-108656,A69-1604-37393
2024-05-13 18:26:27,VR2W-108656,A69-1604-37394
2024-05-13 18:26:49,VR2W-108656,A69-1604-37395
2024-05-13 18:27:06,VR2W-108656,A69-1604-37396
2024-05-13 18:27:29,VR2W-108656,A69-1604-37397
2024-05-13 18:27:45,VR2W-108656,A69-1604-37398
2024-05-13 18:28:01,VR2W-108656,A69-1604-37399
2024-05-13 18:28:15,VR2W-108656,A69-1604-37400
2024-05-13 18:28:42,VR2W-108656,A69-1604-37401
2024-05-13 18:29:00,VR2W-108656,A69-1604-37402
2024-05-13 18:29:22,VR2W-108656,A69-1604-37403
2024-05-13 18:29:45,VR2W-108656,A69-1604-37404
2024-05-13 18:30:06,VR2W-108656,A69-1604-37405
2024-05-13 18:30:25,VR2W-108656,A69-1604-37406
2024-05-13 18:30:46,VR2W-108656,A69-1604-37407
2024-05-13 18:30:52,VR2W-108656,A69-1604-37407
2024-05-13 18:31:07,VR2W-108656,A69-1604-37408
2024-05-13 18:31:13,VR2W-108656,A69-1604-37408
2024-05-13 18:31:30,VR2W-108656,A69-1604-37409
2024-05-13 18:31:36,VR2W-108656,A69-1604-37409
2024-05-13 18:31:57,VR2W-108656,A69-1604-37410
2024-05-13 18:32:19,VR2W-108656,A69-1604-37411
2024-05-13 18:32:39,VR2W-108656,A69-1604-37412
2024-05-13 18:32:58,VR2W-108656,A69-1604-37413
2024-05-13 18:33:05,VR2W-108656,A69-1604-37413
2024-05-13 18:33:20,VR2W-108656,A69-1604-37414
2024-05-13 18:33:27,VR2W-108656,A69-1604-37414
2024-05-13 18:33:40,VR2W-108656,A69-1604-37415
2024-05-13 18:33:58,VR2W-108656,A69-1604-37416
2024-05-13 18:34:15,VR2W-108656,A69-1604-37417
2024-05-13 18:34:33,VR2W-108656,A69-1604-37418
2024-05-13 18:34:40,VR2W-108656,A69-1604-37418
2024-05-13 18:34:59,VR2W-108656,A69-1604-37419
2024-05-13 18:35:06,VR2W-108656,A69-1604-37419
2024-05-13 18:35:21,VR2W-108656,A69-1604-37420
2024-05-13 18:35:27,VR2W-108656,A69-1604-37420
2024-05-13 18:35:42,VR2W-108656,A69-1604-37421
2024-05-13 18:36:04,VR2W-108656,A69-1604-37422
2024-05-13 18:36:21,VR2W-108656,A69-1604-37423
2024-05-13 18:36:52,VR2W-108656,A69-1604-37424
2024-05-13 18:37:09,VR2W-108656,A69-1604-37425
2024-05-13 18:37:26,VR2W-108656,A69-1604-37426
2024-05-13 18:37:42,VR2W-108656,A69-1604-37427
2024-05-14 14:47:20,VR2W-108656,A69-1604-37500
2024-05-14 14:48:21,VR2W-108656,A69-1604-37436
2024-05-14 14:48:48,VR2W-108656,A69-1604-37437
2024-05-14 14:49:06,VR2W-108656,A69-1604-37435
2024-05-14 14:49:16,VR2W-108656,A69-1604-37434
2024-05-14 14:49:40,VR2W-108656,A69-1604-37433
2024-05-14 14:49:46,VR2W-108656,A69-1604-37433
2024-05-14 14:50:08,VR2W-108656,A69-1604-37554
2024-05-14 14:50:14,VR2W-108656,A69-1604-37554
2024-05-14 14:50:39,VR2W-108656,A69-1604-37553
2024-05-14 14:51:11,VR2W-108656,A69-1604-37552
2024-05-14 14:51:17,VR2W-108656,A69-1604-37552
2024-05-14 14:51:41,VR2W-108656,A69-1604-37551
2024-05-14 14:52:08,VR2W-108656,A69-1604-37550
2024-05-14 14:52:29,VR2W-108656,A69-1604-37549
2024-05-14 14:52:49,VR2W-108656,A69-1604-37548
2024-05-14 14:53:12,VR2W-108656,A69-1604-37547
2024-05-14 14:53:53,VR2W-108656,A69-1604-37546
2024-05-14 14:54:18,VR2W-108656,A69-1604-37545
2024-05-14 14:54:45,VR2W-108656,A69-1604-37544
2024-05-14 14:55:06,VR2W-108656,A69-1604-37543
2024-05-14 14:55:37,VR2W-108656,A69-1604-37542
2024-05-14 14:56:18,VR2W-108656,A69-1604-37541
2024-05-14 14:56:41,VR2W-108656,A69-1604-37540
2024-05-14 14:57:06,VR2W-108656,A69-1604-37539
2024-05-14 14:57:33,VR2W-108656,A69-1604-37538
2024-05-14 14:58:11,VR2W-108656,A69-1604-37536
2024-05-14 14:58:49,VR2W-108656,A69-1604-37537
2024-05-14 14:59:24,VR2W-108656,A69-1604-37535
2024-05-14 14:59:46,VR2W-108656,A69-1604-37534
2024-05-14 14:59:53,VR2W-108656,A69-1604-37534
2024-05-14 15:00:24,VR2W-108656,A69-1604-37533
2024-05-14 15:00:46,VR2W-108656,A69-1604-37532
2024-05-14 15:01:08,VR2W-108656,A69-1604-37531
2024-05-14 15:01:34,VR2W-108656,A69-1604-37530
2024-05-14 15:01:41,VR2W-108656,A69-1604-37530
2024-05-14 15:01:47,VR2W-108656,A69-1604-37530
2024-05-14 15:02:17,VR2W-108656,A69-1604-37529
2024-05-14 15:02:23,VR2W-108656,A69-1604-37529
2024-05-14 15:02:36,VR2W-108656,A69-1604-37529
2024-05-14 15:03:05,VR2W-108656,A69-1604-37528
2024-05-14 15:03:29,VR2W-108656,A69-1604-37528
2024-05-14 15:04:54,VR2W-108656,A69-1604-37527
2024-05-14 15:05:21,VR2W-108656,A69-1604-37526
2024-05-14 15:05:39,VR2W-108656,A69-1604-37525
2024-05-14 15:05:59,VR2W-108656,A69-1604-37524
2024-05-14 15:06:23,VR2W-108656,A69-1604-37523
2024-05-14 15:06:29,VR2W-108656,A69-1604-37523
2024-05-14 15:06:50,VR2W-108656,A69-1604-37522
2024-05-14 15:07:12,VR2W-108656,A69-1604-37521
2024-05-14 15:07:18,VR2W-108656,A69-1604-37521
2024-05-14 15:07:35,VR2W-108656,A69-1604-37520
2024-05-14 15:07:56,VR2W-108656,A69-1604-37519
2024-05-14 15:08:17,VR2W-108656,A69-1604-37518
2024-05-14 15:08:38,VR2W-108656,A69-1604-37517
2024-05-14 15:08:58,VR2W-108656,A69-1604-37516
2024-05-14 15:09:15,VR2W-108656,A69-1604-37515
2024-05-14 15:09:34,VR2W-108656,A69-1604-37514
2024-05-14 15:09:51,VR2W-108656,A69-1604-37513
2024-05-14 15:10:13,VR2W-108656,A69-1604-37512
2024-05-14 15:10:36,VR2W-108656,A69-1604-37511
2024-05-14 15:10:43,VR2W-108656,A69-1604-37511
2024-05-14 15:11:01,VR2W-108656,A69-1604-37510
2024-05-14 15:11:07,VR2W-108656,A69-1604-37510
2024-05-14 15:11:14,VR2W-108656,A69-1604-37510
2024-05-14 15:11:21,VR2W-108656,A69-1604-37510
2024-05-14 15:12:49,VR2W-108656,A69-1604-37303
2024-05-14 15:13:29,VR2W-108656,A69-1604-37563
2024-05-15 02:47:03,VR2W-108656,A69-1604-37561
2024-05-15 02:47:34,VR2W-108656,A69-1604-37562
2024-05-15 02:47:59,VR2W-108656,A69-1604-37499
2024-05-15 02:48:19,VR2W-108656,A69-1604-37498
2024-05-15 02:48:26,VR2W-108656,A69-1604-37498
2024-05-15 02:48:43,VR2W-108656,A69-1604-37428
2024-05-15 02:49:12,VR2W-108656,A69-1604-37429
2024-05-15 02:49:44,VR2W-108656,A69-1604-37430
2024-05-15 02:50:06,VR2W-108656,A69-1604-37431
2024-05-15 02:50:28,VR2W-108656,A69-1604-37432
2024-05-15 02:50:55,VR2W-108656,A69-1604-37509
2024-05-15 02:51:23,VR2W-108656,A69-1604-37508
2024-05-15 02:51:47,VR2W-108656,A69-1604-37507
2024-05-15 02:52:09,VR2W-108656,A69-1604-37506
2024-05-15 02:52:16,VR2W-108656,A69-1604-37506
2024-05-15 02:52:38,VR2W-108656,A69-1604-37505
2024-05-15 02:52:58,VR2W-108656,A69-1604-37504
2024-05-15 02:53:22,VR2W-108656,A69-1604-37503
2024-05-15 02:53:43,VR2W-108656,A69-1604-37502
2024-05-15 02:54:03,VR2W-108656,A69-1604-37501
2024-05-15 02:54:37,VR2W-108656,A69-1604-35783
2024-05-15 02:55:02,VR2W-108656,A69-1604-35782
2024-05-15 02:55:28,VR2W-108656,A69-1604-35781
2024-05-15 02:55:56,VR2W-108656,A69-1604-35780
2024-05-15 02:56:24,VR2W-108656,A69-1604-35779
2024-05-15 02:56:30,VR2W-108656,A69-1604-35779
2024-05-15 02:56:52,VR2W-108656,A69-1604-35778
2024-05-15 02:57:20,VR2W-108656,A69-1604-35777
2024-05-15 02:57:26,VR2W-108656,A69-1604-35777
2024-05-15 02:57:49,VR2W-108656,A69-1604-35776
2024-05-15 02:58:14,VR2W-108656,A69-1604-35775
2024-05-15 02:58:20,VR2W-108656,A69-1604-35775
2024-05-15 02:58:42,VR2W-108656,A69-1604-35774
2024-05-15 02:59:05,VR2W-108656,A69-1604-35773
2024-05-15 02:59:33,VR2W-108656,A69-1604-35772
2024-05-15 02:59:54,VR2W-108656,A69-1604-35771
2024-05-15 03:00:20,VR2W-108656,A69-1604-35770
2024-05-15 03:00:43,VR2W-108656,A69-1604-35769
2024-05-15 03:01:03,VR2W-108656,A69-1604-35768
2024-05-15 03:01:33,VR2W-108656,A69-1604-35767
2024-05-15 03:01:40,VR2W-108656,A69-1604-35767
2024-05-15 03:02:08,VR2W-108656,A69-1604-35766
2024-05-15 03:02:38,VR2W-108656,A69-1604-35765
2024-05-15 03:03:04,VR2W-108656,A69-1604-35764
2024-05-15 03:03:30,VR2W-108656,A69-1604-35757
2024-05-15 03:03:37,VR2W-108656,A69-1604-35757
2024-05-15 03:04:00,VR2W-108656,A69-1604-35763
2024-05-15 03:04:23,VR2W-108656,A69-1604-35762
2024-05-15 03:04:46,VR2W-108656,A69-1604-35758
2024-05-15 03:05:05,VR2W-108656,A69-1604-35759
2024-05-15 03:05:11,VR2W-108656,A69-1604-35759
2024-05-15 03:05:35,VR2W-108656,A69-1604-35760
2024-05-15 03:05:42,VR2W-108656,A69-1604-35760
2024-05-15 03:06:11,VR2W-108656,A69-1604-35761
