Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude,Transmitter Type,Sensor Precision
2024-05-10 20:12:39,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 20:12:58,VR2W-108649,A69-1604-37311,,,,,Hat 1
2024-05-10 20:13:26,VR2W-108649,A69-1604-37310,,,,,Hat 1
2024-05-10 20:13:35,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 20:13:55,VR2W-108649,A69-1604-37311,,,,,Hat 1
2024-05-10 20:14:16,VR2W-108649,A69-1604-37310,,,,,Hat 1
2024-05-10 20:14:26,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 20:14:47,VR2W-108649,A69-1604-37311,,,,,Hat 1
2024-05-10 20:14:56,VR2W-108649,A69-1604-37310,,,,,Hat 1
2024-05-10 20:15:08,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 20:15:38,VR2W-108649,A69-1604-37310,,,,,Hat 1
2024-05-10 20:15:55,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 20:16:17,VR2W-108649,A69-1604-37318,,,,,Hat 1
2024-05-10 20:16:54,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 20:17:10,VR2W-108649,A69-1604-37318,,,,,Hat 1
2024-05-10 20:17:56,VR2W-108649,A69-1604-37318,,,,,Hat 1
2024-05-10 20:18:51,VR2W-108649,A69-1604-37318,,,,,Hat 1
2024-05-10 20:57:03,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 20:57:54,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 20:58:35,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 20:59:22,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 20:59:50,VR2W-108649,A69-1604-37338,,,,,Hat 1
2024-05-10 21:00:18,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 21:01:10,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 21:01:20,VR2W-108649,A69-1604-37338,,,,,Hat 1
2024-05-10 21:02:20,VR2W-108649,A69-1604-37338,,,,,Hat 1
2024-05-10 21:02:48,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 21:03:19,VR2W-108649,A69-1604-37338,,,,,Hat 1
2024-05-10 21:04:17,VR2W-108649,A69-1604-37338,,,,,Hat 1
2024-05-10 21:06:43,VR2W-108649,A69-1604-37338,,,,,Hat 1
2024-05-10 21:07:25,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 21:09:19,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 21:10:01,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 21:10:49,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 21:11:48,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 21:12:02,VR2W-108649,A69-1604-37338,,,,,Hat 1
2024-05-10 21:12:52,VR2W-108649,A69-1604-37338,,,,,Hat 1
2024-05-10 21:13:33,VR2W-108649,A69-1604-37338,,,,,Hat 1
2024-05-10 21:14:07,VR2W-108649,A69-1604-37311,,,,,Hat 1
2024-05-10 21:14:17,VR2W-108649,A69-1604-37338,,,,,Hat 1
2024-05-10 21:14:56,VR2W-108649,A69-1604-37311,,,,,Hat 1
2024-05-10 21:15:09,VR2W-108649,A69-1604-37338,,,,,Hat 1
2024-05-10 21:15:35,VR2W-108649,A69-1604-37311,,,,,Hat 1
2024-05-10 21:15:54,VR2W-108649,A69-1604-37338,,,,,Hat 1
2024-05-10 21:16:16,VR2W-108649,A69-1604-37311,,,,,Hat 1
2024-05-10 21:16:46,VR2W-108649,A69-1604-37338,,,,,Hat 1
2024-05-10 21:17:03,VR2W-108649,A69-1604-37311,,,,,Hat 1
2024-05-10 21:17:30,VR2W-108649,A69-1604-37338,,,,,Hat 1
2024-05-10 21:17:59,VR2W-108649,A69-1604-37311,,,,,Hat 1
2024-05-10 21:18:52,VR2W-108649,A69-1604-37311,,,,,Hat 1
2024-05-10 21:37:16,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 21:38:07,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 21:38:49,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 21:39:36,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 21:40:33,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 21:41:28,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 21:42:16,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 21:42:53,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 21:43:31,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 21:44:10,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 21:44:52,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 21:45:39,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 21:46:37,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 21:49:02,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 21:49:45,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 21:50:34,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 21:51:13,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 21:51:54,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 21:52:39,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 21:53:33,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 21:54:22,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 21:54:58,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 21:55:35,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 21:56:11,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 21:57:25,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 21:59:24,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 22:00:12,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 22:01:12,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 22:02:10,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 22:07:11,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 22:07:56,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 22:09:10,VR2W-108649,A69-1604-37309,,,,,Hat 1
2024-05-10 22:10:01,VR2W-108649,A69-1604-37309,,,,,Hat 1
2024-05-10 22:10:41,VR2W-108649,A69-1604-37309,,,,,Hat 1
2024-05-10 22:11:27,VR2W-108649,A69-1604-37309,,,,,Hat 1
2024-05-10 22:11:54,VR2W-108649,A69-1604-37318,,,,,Hat 1
2024-05-10 22:12:20,VR2W-108649,A69-1604-37309,,,,,Hat 1
2024-05-10 22:12:35,VR2W-108649,A69-1604-37318,,,,,Hat 1
2024-05-10 22:12:49,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 22:13:08,VR2W-108649,A69-1604-37309,,,,,Hat 1
2024-05-10 22:13:19,VR2W-108649,A69-1604-37318,,,,,Hat 1
2024-05-10 22:14:06,VR2W-108649,A69-1604-37309,,,,,Hat 1
2024-05-10 22:14:11,VR2W-108649,A69-1604-37318,,,,,Hat 1
2024-05-10 22:14:33,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 22:14:54,VR2W-108649,A69-1604-37318,,,,,Hat 1
2024-05-10 22:15:03,VR2W-108649,A69-1604-37309,,,,,Hat 1
2024-05-10 22:15:12,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 22:15:44,VR2W-108649,A69-1604-37318,,,,,Hat 1
2024-05-10 22:15:56,VR2W-108649,A69-1604-37309,,,,,Hat 1
2024-05-10 22:16:23,VR2W-108649,A69-1604-37318,,,,,Hat 1
2024-05-10 22:17:05,VR2W-108649,A69-1604-37318,,,,,Hat 1
2024-05-10 22:17:37,VR2W-108649,A69-1604-37309,,,,,Hat 1
2024-05-10 22:17:51,VR2W-108649,A69-1604-37318,,,,,Hat 1
2024-05-10 22:18:27,VR2W-108649,A69-1604-37309,,,,,Hat 1
2024-05-10 22:18:48,VR2W-108649,A69-1604-37318,,,,,Hat 1
2024-05-10 22:19:07,VR2W-108649,A69-1604-37309,,,,,Hat 1
2024-05-10 22:19:17,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 22:19:42,VR2W-108649,A69-1604-37318,,,,,Hat 1
2024-05-10 22:19:52,VR2W-108649,A69-1604-37309,,,,,Hat 1
2024-05-10 22:20:13,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 22:20:29,VR2W-108649,A69-1604-37318,,,,,Hat 1
2024-05-10 22:20:44,VR2W-108649,A69-1604-37309,,,,,Hat 1
2024-05-10 22:21:07,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 22:21:26,VR2W-108649,A69-1604-37318,,,,,Hat 1
2024-05-10 22:21:53,VR2W-108649,A69-1604-37328,,,,,Hat 1
2024-05-10 22:30:25,VR2W-108649,A69-1604-37309,,,,,Hat 1
2024-05-10 22:30:36,VR2W-108649,A69-1604-37318,,,,,Hat 1
2024-05-10 22:31:24,VR2W-108649,A69-1604-37309,,,,,Hat 1
2024-05-10 22:31:34,VR2W-108649,A69-1604-37318,,,,,Hat 1
2024-05-10 22:32:23,VR2W-108649,A69-1604-37309,,,,,Hat 1
2024-05-10 22:32:29,VR2W-108649,A69-1604-37318,,,,,Hat 1
2024-05-10 22:34:01,VR2W-108649,A69-1604-37318,,,,,Hat 1
2024-05-10 22:34:12,VR2W-108649,A69-1604-37309,,,,,Hat 1
2024-05-10 22:34:47,VR2W-108649,A69-1604-37318,,,,,Hat 1
2024-05-10 22:34:57,VR2W-108649,A69-1604-37309,,,,,Hat 1
2024-05-10 22:35:51,VR2W-108649,A69-1604-37309,,,,,Hat 1
2024-05-10 22:58:57,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 22:59:52,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:00:42,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:01:21,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:02:03,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:02:51,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:03:51,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:04:50,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:05:49,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:06:45,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:07:37,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:08:22,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:09:15,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:10:00,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:10:55,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:11:44,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:12:21,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:13:00,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:13:41,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:14:26,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:15:20,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:16:08,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:17:07,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:18:05,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:19:02,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:19:55,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:20:40,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:21:35,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:22:25,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:23:04,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:23:45,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:24:31,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:25:26,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:26:17,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:26:59,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:27:46,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:28:44,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:29:39,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:30:29,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:31:09,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:31:52,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:32:43,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:33:23,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:34:08,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:35:02,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:35:49,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:36:47,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:37:43,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:38:33,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:39:14,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:40:00,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:40:55,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:41:45,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:42:25,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:43:07,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:43:56,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:44:35,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:45:14,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:46:46,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:47:25,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:48:06,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:48:51,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:49:45,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:50:32,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:51:30,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:52:26,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:53:18,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:54:02,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:54:53,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:55:35,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:56:23,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:57:22,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:58:21,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-10 23:59:18,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:00:12,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:00:59,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:01:57,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:02:53,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:03:45,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:04:29,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:05:20,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:06:02,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:06:49,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:07:46,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:08:41,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:09:31,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:10:11,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:10:54,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:11:44,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:12:23,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:13:05,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:13:53,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:14:53,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:15:53,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:16:51,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:17:48,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:18:42,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:19:29,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:20:27,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:21:23,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:22:15,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:22:58,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:23:48,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:24:28,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:25:11,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:26:01,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:26:16,VR2W-108649,A69-1604-37337,,,,,Hat 1
2024-05-11 00:26:41,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:26:55,VR2W-108649,A69-1604-37337,,,,,Hat 1
2024-05-11 00:27:25,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:28:15,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:28:56,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:29:14,VR2W-108649,A69-1604-37337,,,,,Hat 1
2024-05-11 00:29:42,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:30:00,VR2W-108649,A69-1604-37337,,,,,Hat 1
2024-05-11 00:30:36,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:30:55,VR2W-108649,A69-1604-37337,,,,,Hat 1
2024-05-11 00:31:25,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:31:44,VR2W-108649,A69-1604-37337,,,,,Hat 1
2024-05-11 00:32:02,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:32:23,VR2W-108649,A69-1604-37337,,,,,Hat 1
2024-05-11 00:32:40,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:33:03,VR2W-108649,A69-1604-37337,,,,,Hat 1
2024-05-11 00:33:20,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:33:46,VR2W-108649,A69-1604-37337,,,,,Hat 1
2024-05-11 00:34:04,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:34:32,VR2W-108649,A69-1604-37318,,,,,Hat 1
2024-05-11 00:34:36,VR2W-108649,A69-1604-37337,,,,,Hat 1
2024-05-11 00:34:55,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:35:36,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:35:58,VR2W-108649,A69-1604-37337,,,,,Hat 1
2024-05-11 00:36:15,VR2W-108649,A69-1604-37318,,,,,Hat 1
2024-05-11 00:36:23,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:36:46,VR2W-108649,A69-1604-37337,,,,,Hat 1
2024-05-11 00:37:09,VR2W-108649,A69-1604-37318,,,,,Hat 1
2024-05-11 00:37:20,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:37:45,VR2W-108649,A69-1604-37337,,,,,Hat 1
2024-05-11 00:37:54,VR2W-108649,A69-1604-37318,,,,,Hat 1
2024-05-11 00:38:13,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:38:42,VR2W-108649,A69-1604-37337,,,,,Hat 1
2024-05-11 00:38:49,VR2W-108649,A69-1604-37318,,,,,Hat 1
2024-05-11 00:39:00,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:39:35,VR2W-108649,A69-1604-37337,,,,,Hat 1
2024-05-11 00:39:39,VR2W-108649,A69-1604-37318,,,,,Hat 1
2024-05-11 00:39:56,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:40:49,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:41:15,VR2W-108649,A69-1604-37337,,,,,Hat 1
2024-05-11 00:41:35,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:42:04,VR2W-108649,A69-1604-37337,,,,,Hat 1
2024-05-11 00:42:30,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:42:42,VR2W-108649,A69-1604-37337,,,,,Hat 1
2024-05-11 00:44:00,VR2W-108649,A69-1604-37337,,,,,Hat 1
2024-05-11 00:45:25,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:45:31,VR2W-108649,A69-1604-37337,,,,,Hat 1
2024-05-11 00:46:21,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:46:31,VR2W-108649,A69-1604-37337,,,,,Hat 1
2024-05-11 00:47:13,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:47:31,VR2W-108649,A69-1604-37337,,,,,Hat 1
2024-05-11 00:47:55,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:48:31,VR2W-108649,A69-1604-37337,,,,,Hat 1
2024-05-11 00:48:44,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:49:21,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:49:30,VR2W-108649,A69-1604-37337,,,,,Hat 1
2024-05-11 00:50:00,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:50:26,VR2W-108649,A69-1604-37337,,,,,Hat 1
2024-05-11 00:50:40,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:51:19,VR2W-108649,A69-1604-37337,,,,,Hat 1
2024-05-11 00:51:24,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:52:05,VR2W-108649,A69-1604-37337,,,,,Hat 1
2024-05-11 00:52:16,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:53:46,VR2W-108649,A69-1604-37337,,,,,Hat 1
2024-05-11 00:53:50,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:54:30,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:54:44,VR2W-108649,A69-1604-37337,,,,,Hat 1
2024-05-11 00:55:15,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:55:39,VR2W-108649,A69-1604-37337,,,,,Hat 1
2024-05-11 00:56:08,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:56:29,VR2W-108649,A69-1604-37337,,,,,Hat 1
2024-05-11 00:56:55,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:57:09,VR2W-108649,A69-1604-37337,,,,,Hat 1
2024-05-11 00:57:51,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:58:40,VR2W-108649,A69-1604-37337,,,,,Hat 1
2024-05-11 00:58:44,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:59:29,VR2W-108649,A69-1604-37302,,,,,Hat 1
2024-05-11 00:59:40,VR2W-108649,A69-1604-37337,,,,,Hat 1
2024-05-11 01:00:22,VR2W-108649,A69-1604-37302,,,,,Hat 1
